"Open.Houses","Photo","MLS","AR","Type","S","Address","City","BR","Baths.FTHQ.","SqFt","LP...SqFt","LP","SP","HOD","Lot.Sz","YB","DOM","X..of.Units","Change.Date","latitude","longitude","unit_count","Units_used","Pred_Unit_Rent","GPR_Monthly","EGI_Monthly","EGI_Annual","Expense_Size_Band","Expense_Size_Multiplier","Est_Expense_per_Unit_Annual","Annual_Expenses_Total","NOI_Monthly","NOI_Annual","Price_Used","Cap_Rate","Cap_Rate_Pct","Vacancy_Assumed","Benchmark_Base_perUnit_Annual","Benchmark_Notes","Baths","year","month_num","quarter_3m","GRM","CITY_KEY","lat","lon","addr","SP_num","popup_html"
NA,22,"EV21142535MR",1431,"INC","S","1744   Capri AVE ","REDLANDS",NA,"2.00 (0 0 0 0)",1860,"$322.53",599900,595000,"$0.00","9,520",1979,43,2,2021-09-21,34.0747949,-117.1364514,NA,2,1959.65,3919.3,3723.335,44680.02,"<50",1.18,10030,20060,2051.66833333333,24620.02,595000,0.0413781848739496,4.13781848739496,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2021,9,3,13.3169143612738,"REDLANDS",34.0747949,-117.1364514,"1744   Capri AVE ",595000,"<b>1744   Capri AVE </b><br/>SP: $595,000<br/>Date: 2021-09-21<br/># Units: 2<br/>Cap Rate: 4.14%<br/>GRM: 13.3"
NA,32,"CV21168557MR",1640,"INC","S","515  W Western AVE ","REDLANDS",NA,"2.00 (0 0 0 0)",1586,"$320.30",508000,521000,"$0.00","6,760",1930,22,2,2021-09-22,34.068083,-117.1883293,NA,2,1864.12,3728.24,3541.828,42501.936,"<50",1.18,10030,20060,1870.16133333333,22441.936,521000,0.0430747332053743,4.30747332053743,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2021,9,3,12.2582651293814,"REDLANDS",34.068083,-117.1883293,"515  W Western AVE ",521000,"<b>515  W Western AVE </b><br/>SP: $521,000<br/>Date: 2021-09-22<br/># Units: 2<br/>Cap Rate: 4.31%<br/>GRM: 12.3"
NA,9,"EV21151980MR",1640,"INC","S","185  S Eureka ST ","REDLANDS",NA,"2.00 (0 0 0 0)",1596,"$406.64",649000,649000,"$0.00","3,500",1904,23,2,2021-09-23,34.0526933,-117.1831653,NA,2,1902.53,3805.06,3614.807,43377.684,"<50",1.18,10030,20060,1943.14033333333,23317.684,649000,0.0359286348228043,3.59286348228043,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2021,9,3,14.9616102141368,"REDLANDS",34.0526933,-117.1831653,"185  S Eureka ST ",649000,"<b>185  S Eureka ST </b><br/>SP: $649,000<br/>Date: 2021-09-23<br/># Units: 2<br/>Cap Rate: 3.59%<br/>GRM: 15"
NA,10,"EV21159946MR",1640,"INC","S","185  S Eureka ST ","REDLANDS",3,"2.00 (2 0 0 0)",1596,"$406.64",649000,649000,"$0.00","3,500",1904,15,NA,2021-09-23,34.0526933,-117.1831653,NA,1,2043.51,2043.51,1941.3345,23296.014,"<50",1.18,10030,10030,1105.50116666667,13266.014,649000,0.0204406995377504,2.04406995377504,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2021,9,3,27.8588431480167,"REDLANDS",34.0526933,-117.1831653,"185  S Eureka ST ",649000,"<b>185  S Eureka ST </b><br/>SP: $649,000<br/>Date: 2021-09-23<br/>Cap Rate: 2.04%<br/>GRM: 27.9"
NA,1,"EV21180448MR",1382,"INC","S","25072   Barton RD ","REDLANDS",3,"1.00 (0 0 0 0)",1132,"$485.87",550000,490000,"","8,479",1948,9,1,2021-09-23,34.0484442,-117.2571766,NA,1,2124.3,2124.3,2018.085,24217.02,"<50",1.18,10030,10030,1182.25166666667,14187.02,490000,0.0289531020408163,2.89531020408163,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",1,2021,9,3,20.2337034036393,"REDLANDS",34.0484442,-117.2571766,"25072   Barton RD ",490000,"<b>25072   Barton RD </b><br/>SP: $490,000<br/>Date: 2021-09-23<br/># Units: 1<br/>Cap Rate: 2.9%<br/>GRM: 20.2"
NA,1,"IV21002791MR",1431,"INC","S","1780   Mentone BLVD ","REDLANDS",NA,"3.00 (0 0 0 0)",402,"$796.02",320000,320000,"","7,325",1935,203,3,2021-09-24,34.0697327,-117.1353987,NA,3,1738.13,5214.39,4953.6705,59444.046,"<50",1.18,10030,30090,2446.1705,29354.046,320000,0.09173139375,9.173139375,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",3,2021,9,3,5.38321365271805,"REDLANDS",34.0697327,-117.1353987,"1780   Mentone BLVD ",320000,"<b>1780   Mentone BLVD </b><br/>SP: $320,000<br/>Date: 2021-09-24<br/># Units: 3<br/>Cap Rate: 9.17%<br/>GRM: 5.4"
NA,6,"EV21178415MR",1382,"INC","S","10946   Evans ST ","REDLANDS",3,"2.00 (2 0 0 0)",1072,"$513.06",550000,540000,"$0.00","7,500",1946,6,NA,2021-09-30,34.0548391,-117.2669624,NA,1,1996.82,1996.82,1896.979,22763.748,"<50",1.18,10030,10030,1061.14566666667,12733.748,540000,0.0235810148148148,2.35810148148148,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2021,9,3,23.7219283924598,"REDLANDS",34.0548391,-117.2669624,"10946   Evans ST ",540000,"<b>10946   Evans ST </b><br/>SP: $540,000<br/>Date: 2021-09-30<br/>Cap Rate: 2.36%<br/>GRM: 23.7"
NA,6,"EV21178467MR",1382,"INC","S","10946   Evans ST ","REDLANDS",NA,"2.00 (0 0 0 0)",0,"$0",550000,540000,"$0.00","7,500",1946,6,2,2021-10-03,34.0548391,-117.2669624,NA,2,1734.24,3468.48,3295.056,39540.672,"<50",1.18,10030,20060,1623.38933333333,19480.672,540000,0.0360753185185185,3.60753185185185,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2021,10,4,13.6568240418372,"REDLANDS",34.0548391,-117.2669624,"10946   Evans ST ",540000,"<b>10946   Evans ST </b><br/>SP: $540,000<br/>Date: 2021-10-03<br/># Units: 2<br/>Cap Rate: 3.61%<br/>GRM: 13.7"
NA,13,"EV21172623MR",1382,"INC","S","10817   Mountain View AVE ","REDLANDS",3,"3.00 (3 0 0 0)",1349,"$300.22",405000,415000,"$218.00","1,110",1980,7,NA,2021-10-08,34.0571837,-117.2435596,NA,1,2223.91,2223.91,2112.7145,25352.574,"<50",1.18,10030,10030,1276.88116666667,15322.574,415000,0.0369218650602409,3.6921865060241,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",3,2021,10,4,16.3691465805405,"REDLANDS",34.0571837,-117.2435596,"10817   Mountain View AVE ",415000,"<b>10817   Mountain View AVE </b><br/>SP: $415,000<br/>Date: 2021-10-08<br/>Cap Rate: 3.69%<br/>GRM: 16.4"
NA,19,"DW21178328MR",1382,"INC","S","10878   Mountain View AVE ","REDLANDS",NA,"2.00 (0 0 0 0)",1392,"$395.11",550000,560000,"","6,750",1954,39,2,2021-10-14,34.0561496,-117.2437622,NA,2,1874.72,3749.44,3561.968,42743.616,"<50",1.18,10030,20060,1890.30133333333,22683.616,560000,0.0405064571428571,4.05064571428571,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2021,10,4,13.101371676182,"REDLANDS",34.0561496,-117.2437622,"10878   Mountain View AVE ",560000,"<b>10878   Mountain View AVE </b><br/>SP: $560,000<br/>Date: 2021-10-14<br/># Units: 2<br/>Cap Rate: 4.05%<br/>GRM: 13.1"
NA,20,"IG21144380MR",1640,"INC","S","1025   Herald ST ","REDLANDS",NA,"2.00 (0 0 0 0)",1629,"$294.60",479900,470000,"","6,521",1960,73,2,2021-10-15,34.0662797,-117.1794986,NA,2,1929.51,3859.02,3666.069,43992.828,"<50",1.18,10030,20060,1994.40233333333,23932.828,470000,0.0509209106382979,5.09209106382979,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2021,10,4,10.6835596020333,"REDLANDS",34.0662797,-117.1794986,"1025   Herald ST ",470000,"<b>1025   Herald ST </b><br/>SP: $470,000<br/>Date: 2021-10-15<br/># Units: 2<br/>Cap Rate: 5.09%<br/>GRM: 10.7"
NA,9,"EV21202419MR",1640,"INC","S","631   Linda PL ","REDLANDS",NA,"3.00 (0 0 0 0)",2248,"$342.08",769000,749000,"$0.00","11,920",1930,5,3,2021-10-19,34.051511,-117.1899556,NA,3,1943.61,5830.83,5539.2885,66471.462,"<50",1.18,10030,30090,3031.7885,36381.462,749000,0.0485733805073431,4.85733805073431,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",3,2021,10,4,11.2679934736504,"REDLANDS",34.051511,-117.1899556,"631   Linda PL ",749000,"<b>631   Linda PL </b><br/>SP: $749,000<br/>Date: 2021-10-19<br/># Units: 3<br/>Cap Rate: 4.86%<br/>GRM: 11.3"
NA,47,"EV21194328MR",1640,"INC","S","501  S University ST ","REDLANDS",NA,"1.00 (0 0 0 0)",2430,"$298.35",725000,725000,"$0.00","11,600",1954,7,3,2021-10-21,34.0587297,-117.1668624,NA,3,1937.84,5813.52,5522.844,66274.128,"<50",1.18,10030,30090,3015.344,36184.128,725000,0.0499091420689655,4.99091420689655,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",1,2021,10,4,10.9394121337968,"REDLANDS",34.0587297,-117.1668624,"501  S University ST ",725000,"<b>501  S University ST </b><br/>SP: $725,000<br/>Date: 2021-10-21<br/># Units: 3<br/>Cap Rate: 4.99%<br/>GRM: 10.9"
NA,27,"EV21199906MR",1640,"INC","S","631   Harding DR ","REDLANDS",NA,"3.00 (0 0 0 0)",1739,"$362.28",630000,650000,"$0.00","5,400",1926,5,2,2021-10-27,34.0396008,-117.1875787,NA,2,2060.93,4121.86,3915.767,46989.204,"<50",1.18,10030,20060,2244.10033333333,26929.204,650000,0.0414295446153846,4.14295446153846,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",3,2021,10,4,13.8329646954649,"REDLANDS",34.0396008,-117.1875787,"631   Harding DR ",650000,"<b>631   Harding DR </b><br/>SP: $650,000<br/>Date: 2021-10-27<br/># Units: 2<br/>Cap Rate: 4.14%<br/>GRM: 13.8"
NA,8,"EV21200333MR",1382,"INC","S","10952   Rincon ST ","REDLANDS",NA,"4.00 (0 0 0 0)",3448,"$260.73",899000,900000,"","8,925",1977,8,4,2021-10-27,34.0553801,-117.2695705,NA,4,1968.51,7874.04,7480.338,89764.056,"<50",1.18,10030,40120,4137.00466666667,49644.056,900000,0.0551600622222222,5.51600622222222,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",4,2021,10,4,10.0262849085162,"REDLANDS",34.0553801,-117.2695705,"10952   Rincon ST ",900000,"<b>10952   Rincon ST </b><br/>SP: $900,000<br/>Date: 2021-10-27<br/># Units: 4<br/>Cap Rate: 5.52%<br/>GRM: 10"
NA,12,"EV21208085MR",1640,"INC","S","1  N San Mateo ST ","REDLANDS",NA,"4.00 (0 0 0 0)",4026,"$223.30",899000,940000,"$0.00","11,660",1964,9,4,2021-11-10,34.0485253,-117.198715,NA,4,2092.7,8370.8,7952.26,95427.12,"<50",1.18,10030,40120,4608.92666666667,55307.12,940000,0.0588373617021277,5.88373617021277,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",4,2021,11,4,9.85044922240135,"REDLANDS",34.0485253,-117.198715,"1  N San Mateo ST ",940000,"<b>1  N San Mateo ST </b><br/>SP: $940,000<br/>Date: 2021-11-10<br/># Units: 4<br/>Cap Rate: 5.88%<br/>GRM: 9.9"
NA,10,"EV21213878MR",1431,"INC","S","1117   Beryl AVE ","REDLANDS",NA,"1.00 (0 0 0 0)",1514,"$264.13",399900,410000,"","10,000",1964,4,2,2021-11-20,34.0671672,-117.1301798,NA,2,1858.89,3717.78,3531.891,42382.692,"<50",1.18,10030,20060,1860.22433333333,22322.692,410000,0.0544455902439024,5.44455902439025,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",1,2021,11,4,9.67376022268713,"REDLANDS",34.0671672,-117.1301798,"1117   Beryl AVE ",410000,"<b>1117   Beryl AVE </b><br/>SP: $410,000<br/>Date: 2021-11-20<br/># Units: 2<br/>Cap Rate: 5.44%<br/>GRM: 9.7"
NA,9,"EV21214228MR",1431,"INC","S","1117   Beryl AVE ","REDLANDS",4,"2.00 (2 0 0 0)",1514,"$264.13",399900,410000,"$0.00","10,000",1964,4,NA,2021-11-20,34.0671672,-117.1301798,NA,1,2014.63,2014.63,1913.8985,22966.782,"<50",1.18,10030,10030,1078.06516666667,12936.782,410000,0.0315531268292683,3.15531268292683,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2021,11,4,17.8518697133974,"REDLANDS",34.0671672,-117.1301798,"1117   Beryl AVE ",410000,"<b>1117   Beryl AVE </b><br/>SP: $410,000<br/>Date: 2021-11-20<br/>Cap Rate: 3.16%<br/>GRM: 17.9"
NA,16,"EV21202245MR",1431,"INC","S","1362 1364  Turquoise AVE ","REDLANDS",NA,"2.00 (0 0 0 0)",1300,"$346.15",450000,467500,"","11,537",1972,6,2,2021-12-06,34.0718689,-117.1324438,NA,2,1873.86,3747.72,3560.334,42724.008,"<50",1.18,10030,20060,1888.66733333333,22664.008,467500,0.0484791614973262,4.84791614973262,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2021,12,4,10.9423254484926,"REDLANDS",34.0718689,-117.1324438,"1362 1364  Turquoise AVE ",467500,"<b>1362 1364  Turquoise AVE </b><br/>SP: $467,500<br/>Date: 2021-12-06<br/># Units: 2<br/>Cap Rate: 4.85%<br/>GRM: 10.9"
NA,5,"EV21250062MR",1640,"INC","S","7   Parkwood DR ","REDLANDS",NA,"9.00 (0 0 0 0)",882,"$3,174.60",2800000,2400000,"$0.00","6,250",1927,17,9,2021-12-28,34.0539625,-117.1868011,NA,9,1859.68,16737.12,15900.264,190803.168,"<50",1.18,10030,90270,8377.764,100533.168,2400000,0.04188882,4.188882,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",9,2021,12,4,12.578407503171,"REDLANDS",34.0539625,-117.1868011,"7   Parkwood DR ",2400000,"<b>7   Parkwood DR </b><br/>SP: $2,400,000<br/>Date: 2021-12-28<br/># Units: 9<br/>Cap Rate: 4.19%<br/>GRM: 12.6"
NA,20,"IG21245211MR",1382,"INC","S","26253   Cambria LN ","REDLANDS",2,"2.00 (2 0 0 0)",1248,"$343.75",429000,435000,"$0.00","3,300",1984,5,NA,2021-12-28,34.0454057,-117.232009,NA,1,2145.74,2145.74,2038.453,24461.436,"<50",1.18,10030,10030,1202.61966666667,14431.436,435000,0.0331757149425287,3.31757149425287,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2021,12,4,17.7830933555986,"REDLANDS",34.0454057,-117.232009,"26253   Cambria LN ",435000,"<b>26253   Cambria LN </b><br/>SP: $435,000<br/>Date: 2021-12-28<br/>Cap Rate: 3.32%<br/>GRM: 17.8"
NA,16,"EV21214319MR",1431,"INC","S","1275   Olivine AVE ","REDLANDS",NA,"2.00 (0 0 0 0)",1837,"$179.10",329000,320000,"$0.00","10,620",1928,6,2,2022-01-02,34.0693108,-117.128922,NA,2,1992.35,3984.7,3785.465,45425.58,"<50",1.18,10030,20060,2113.79833333333,25365.58,320000,0.0792674375,7.92674375,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2022,1,1,7.0444890301896,"REDLANDS",34.0693108,-117.128922,"1275   Olivine AVE ",320000,"<b>1275   Olivine AVE </b><br/>SP: $320,000<br/>Date: 2022-01-02<br/># Units: 2<br/>Cap Rate: 7.93%<br/>GRM: 7"
NA,6,"EV21245592MR",1382,"INC","S","24648   Shepardson DR ","REDLANDS",NA,"4.00 (0 0 0 0)",3600,"$305.56",1100000,1110000,"$0.00","6,650",1930,17,4,2022-01-25,34.052972,-117.2662838,NA,4,2014.02,8056.08,7653.276,91839.312,"<50",1.18,10030,40120,4309.94266666667,51719.312,1110000,0.0465939747747748,4.65939747747748,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",4,2022,1,1,12.0863274759724,"REDLANDS",34.052972,-117.2662838,"24648   Shepardson DR ",1110000,"<b>24648   Shepardson DR </b><br/>SP: $1,110,000<br/>Date: 2022-01-25<br/># Units: 4<br/>Cap Rate: 4.66%<br/>GRM: 12.1"
NA,18,"SW21226925MR",1382,"INC","S","25388   Van Leuven ST ","REDLANDS",NA,"3.00 (0 0 0 0)",1954,"$307.01",599900,510000,"$0.00","8,485",1954,0,2,2022-01-31,34.0558569,-117.2500019,NA,2,2034.85,4069.7,3866.215,46394.58,"<50",1.18,10030,20060,2194.54833333333,26334.58,510000,0.051636431372549,5.1636431372549,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",3,2022,1,1,10.9926633671433,"REDLANDS",34.0558569,-117.2500019,"25388   Van Leuven ST ",510000,"<b>25388   Van Leuven ST </b><br/>SP: $510,000<br/>Date: 2022-01-31<br/># Units: 2<br/>Cap Rate: 5.16%<br/>GRM: 11"
NA,28,"EV21267250MR",1640,"INC","S","913   Columbia ST ","REDLANDS",NA,"2.00 (0 0 0 0)",1815,"$330.03",599000,625000,"","6,144",1910,5,2,2022-02-09,34.0643329,-117.188027,NA,2,2083.93,4167.86,3959.467,47513.604,"<50",1.18,10030,20060,2287.80033333333,27453.604,625000,0.0439257664,4.39257664,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2022,2,1,13.1541273947562,"REDLANDS",34.0643329,-117.188027,"913   Columbia ST ",625000,"<b>913   Columbia ST </b><br/>SP: $625,000<br/>Date: 2022-02-09<br/># Units: 2<br/>Cap Rate: 4.39%<br/>GRM: 13.2"
NA,2,"CV21266562MR",1640,"INC","S","79   Price ST ","REDLANDS",NA,"7.00 (0 0 0 0)",3910,"$252.69",988000,970000,"$1,552.00","16,555",1982,3,4,2022-02-15,34.0500079,-117.20184,NA,4,2071.82,8287.28,7872.916,94474.992,"<50",1.18,10030,40120,4529.58266666667,54354.992,970000,0.0560360742268041,5.60360742268041,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",7,2022,2,1,10.2672673420285,"REDLANDS",34.0500079,-117.20184,"79   Price ST ",970000,"<b>79   Price ST </b><br/>SP: $970,000<br/>Date: 2022-02-15<br/># Units: 4<br/>Cap Rate: 5.6%<br/>GRM: 10.3"
NA,29,"EV21265083MR",1382,"INC","S","24500   University AVE ","REDLANDS",NA,"4.00 (0 0 0 0)",2627,"$376.48",989000,990000,"$0.00","9,180",1952,11,3,2022-02-27,34.052115,-117.270052,NA,3,2001.68,6005.04,5704.788,68457.456,"<50",1.18,10030,30090,3197.288,38367.456,990000,0.038755006060606,3.8755006060606,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",4,2022,2,1,14.4615365198496,"REDLANDS",34.052115,-117.270052,"24500   University AVE ",990000,"<b>24500   University AVE </b><br/>SP: $990,000<br/>Date: 2022-02-27<br/># Units: 3<br/>Cap Rate: 3.88%<br/>GRM: 14.5"
NA,20,"210033580SD",1640,"INC","S","819   W Olive  Avenue ","REDLANDS",4,"3.00 (0 0 0 0)",NA,"$0",849000,810000,"$0.00","7,290",1908,35,3,2022-03-02,34.0483141,-117.190064,NA,3,1994.75,5984.25,5685.0375,68220.45,"<50",1.18,10030,30090,3177.5375,38130.45,810000,0.0470746296296296,4.70746296296296,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",3,2022,3,1,11.8732726037427,"REDLANDS",34.0483141,-117.190064,"819   W Olive  Avenue ",810000,"<b>819   W Olive  Avenue </b><br/>SP: $810,000<br/>Date: 2022-03-02<br/># Units: 3<br/>Cap Rate: 4.71%<br/>GRM: 11.9"
NA,7,"EV21243400MR",1640,"INC","S","329   Alvarado ST ","REDLANDS",NA," (0 0 0 0)",1857,"$438.88",815000,820000,"","11,920",1955,40,3,2022-03-30,34.0493187,-117.1826809,NA,3,1949.69,5849.07,5556.6165,66679.398,"<50",1.18,10030,30090,3049.1165,36589.398,820000,0.0446212170731707,4.46212170731707,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",NA,2022,3,1,12.2976515174897,"REDLANDS",34.0493187,-117.1826809,"329   Alvarado ST ",820000,"<b>329   Alvarado ST </b><br/>SP: $820,000<br/>Date: 2022-03-30<br/># Units: 3<br/>Cap Rate: 4.46%<br/>GRM: 12.3"
NA,1,"TR22001492MR",1640,"INC","S","1118   Post ST ","REDLANDS",NA,"3.00 (0 0 0 0)",4006,"$236.65",948000,1002500,"","12,004",1985,6,4,2022-04-06,34.0673794,-117.176677,NA,4,2069.37,8277.48,7863.606,94363.272,"<50",1.18,10030,40120,4520.27266666666,54243.272,1002500,0.0541080019950125,5.41080019950124,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",3,2022,4,2,10.6238367825991,"REDLANDS",34.0673794,-117.176677,"1118   Post ST ",1002500,"<b>1118   Post ST </b><br/>SP: $1,002,500<br/>Date: 2022-04-06<br/># Units: 4<br/>Cap Rate: 5.41%<br/>GRM: 10.6"
NA,8,"EV22048848MR",1382,"INC","S","26200   Redlands BLVD #107","REDLANDS",NA,"1.00 (0 0 0 0)",715,"$349.65",250000,265000,"$304.00","3,268",1981,10,1,2022-04-28,34.0631472,-117.2331569,NA,1,1956.32,1956.32,1858.504,22302.048,"<50",1.18,10030,10030,1022.67066666667,12272.048,265000,0.0463096150943396,4.63096150943396,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",1,2022,4,2,11.8823168168233,"REDLANDS",34.0631472,-117.2331569,"26200   Redlands BLVD #107",265000,"<b>26200   Redlands BLVD #107</b><br/>SP: $265,000<br/>Date: 2022-04-28<br/># Units: 1<br/>Cap Rate: 4.63%<br/>GRM: 11.9"
NA,56,"EV21198636MR",1640,"INC","S","25   Parkwood DR ","REDLANDS",NA,"14.00 (0 0 0 0)",9225,"$379.40",3500000,3140000,"$0.00","31,250",1938,77,13,2022-04-29,34.0527246,-117.186514,NA,13,1922.19,24988.47,23739.0465,284868.558,"<50",1.18,10030,130390,12873.2131666667,154478.558,3140000,0.0491969929936306,4.91969929936306,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",14,2022,4,2,11.02262749545,"REDLANDS",34.0527246,-117.186514,"25   Parkwood DR ",3140000,"<b>25   Parkwood DR </b><br/>SP: $3,140,000<br/>Date: 2022-04-29<br/># Units: 13<br/>Cap Rate: 4.92%<br/>GRM: 11"
NA,2,"OC22039536MR",1382,"INC","S","11179   Poplar ST ","REDLANDS",NA,"4.00 (0 0 0 0)",3974,"$251.13",998000,1010000,"$0.00","8,085",1964,4,4,2022-05-09,34.050597,-117.2550446,NA,4,2073.79,8295.16,7880.402,94564.824,"<50",1.18,10030,40120,4537.06866666667,54444.824,1010000,0.0539057663366337,5.39057663366337,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",4,2022,5,2,10.6805042010124,"REDLANDS",34.050597,-117.2550446,"11179   Poplar ST ",1010000,"<b>11179   Poplar ST </b><br/>SP: $1,010,000<br/>Date: 2022-05-09<br/># Units: 4<br/>Cap Rate: 5.39%<br/>GRM: 10.7"
NA,10,"NDP2203279MR",1640,"INC","S","25   Kendall AVE ","REDLANDS",NA,"0.00 (0 0 0 0)",2585,"$309.48",799999,890000,"$0.00","11,920",1955,8,3,2022-05-31,34.03634045,-117.166048120867,NA,3,2090.5,6271.5,5957.925,71495.1,"<50",1.18,10030,30090,3450.425,41405.1,890000,0.0465225842696629,4.65225842696629,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",0,2022,5,2,12.448405555066,"REDLANDS",34.03634045,-117.166048120867,"25   Kendall AVE ",890000,"<b>25   Kendall AVE </b><br/>SP: $890,000<br/>Date: 2022-05-31<br/># Units: 3<br/>Cap Rate: 4.65%<br/>GRM: 12.4"
NA,36,"IV21251321MR",1431,"INC","S","1359   Jasper AVE ","REDLANDS",4,"3.00 (0 0 0 0)",1972,"$301.72",595000,590000,"$0.00","21,760",1927,45,2,2022-06-08,34.0730728,-117.1365098,NA,2,1975.69,3951.38,3753.811,45045.732,"<50",1.18,10030,20060,2082.14433333333,24985.732,590000,0.0423486983050848,4.23486983050848,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",3,2022,6,2,13.097800253307,"REDLANDS",34.0730728,-117.1365098,"1359   Jasper AVE ",590000,"<b>1359   Jasper AVE </b><br/>SP: $590,000<br/>Date: 2022-06-08<br/># Units: 2<br/>Cap Rate: 4.23%<br/>GRM: 13.1"
NA,55,"TR21267001MR",1382,"INC","S","10960   Campus ST ","REDLANDS",15,"12.00 (0 0 0 0)",5337,"$449.32",2398000,2680000,"$0.00","10,800",1968,22,12,2022-06-15,34.0545666,-117.2658014,NA,12,1617.83,19413.96,18443.262,221319.144,"<50",1.18,10030,120360,8413.262,100959.144,2680000,0.0376713223880597,3.76713223880597,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",12,2022,6,2,12.109210037429,"REDLANDS",34.0545666,-117.2658014,"10960   Campus ST ",2680000,"<b>10960   Campus ST </b><br/>SP: $2,680,000<br/>Date: 2022-06-15<br/># Units: 12<br/>Cap Rate: 3.77%<br/>GRM: 12.1"
NA,3,"EV22100487MR",1640,"INC","S","424   Grant ST ","REDLANDS",3,"2.00 (0 0 0 0)",1496,"$451.20",675000,625650,"","6,250",1903,13,2,2022-07-07,34.0478681,-117.18168,NA,2,1679.03,3358.06,3190.157,38281.884,"<50",1.18,10030,20060,1518.49033333333,18221.884,625650,0.0291247246863262,2.91247246863262,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2022,7,3,16.3432395333521,"REDLANDS",34.0478681,-117.18168,"424   Grant ST ",625650,"<b>424   Grant ST </b><br/>SP: $625,650<br/>Date: 2022-07-07<br/># Units: 2<br/>Cap Rate: 2.91%<br/>GRM: 16.3"
NA,27,"EV22115998MR",1640,"INC","S","810  E Colton AVE ","REDLANDS",4,"3.00 (0 0 0 0)",1562,"$382.20",597000,650000,"$0.00","7,650",1902,7,2,2022-07-12,34.0627401,-117.1730054,NA,2,1969.15,3938.3,3741.385,44896.62,"<50",1.18,10030,20060,2069.71833333333,24836.62,650000,0.0382101846153846,3.82101846153846,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",3,2022,7,3,14.477704557715,"REDLANDS",34.0627401,-117.1730054,"810  E Colton AVE ",650000,"<b>810  E Colton AVE </b><br/>SP: $650,000<br/>Date: 2022-07-12<br/># Units: 2<br/>Cap Rate: 3.82%<br/>GRM: 14.5"
NA,10,"22-143113",1640,"INC","S","920   STILLMAN AVE ","REDLANDS",20,"10.00 (0 0 0 0)",8620,"$301.62",2600000,2373000,"","20,363",1964,14,10,2022-07-14,34.0613917,-117.1694359,NA,10,1898.13,18981.3,18032.235,216386.82,"<50",1.18,10030,100300,9673.90166666667,116086.82,2373000,0.0489198567214496,4.89198567214496,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",10,2022,7,3,10.9664719875268,"REDLANDS",34.0613917,-117.1694359,"920   STILLMAN AVE ",2373000,"<b>920   STILLMAN AVE </b><br/>SP: $2,373,000<br/>Date: 2022-07-14<br/># Units: 10<br/>Cap Rate: 4.89%<br/>GRM: 11"
